ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
hsa04211,Longevity regulating pathway,81,0.419624336182855,1.47010713655864,0.0346156086411701,0.29011176765933,0.261028739483867,3116,"tags=28%, list=19%, signal=23%",1388/109/2309/60673/196883/814/83667/5563/847/79602/27244/468/7157/1977/4790/4893/9586/1978/6009/6198/5566/6199/57521,0.321775918075361
hsa03018,RNA degradation,74,0.426174216588939,1.46955424602942,0.0312958336312985,0.289155644169853,0.260168465144558,2608,"tags=31%, list=16%, signal=26%",51690/3329/80349/4849/8761/84186/23658/25804/23404/7832/11157/10200/219988/57819/10950/23019/11044/29883/2026/22894/80153/28960/56915,0.321775918075361
hsa02010,ABC transporters,41,-0.47818646450509,-1.46496729790309,0.0426428264488058,0.327347935555333,0.294532068381979,2327,"tags=29%, list=14%, signal=25%",10351/215/6890/19/368/23461/9619/10347/9429/10060/4363/6891,0.321775918075361
hsa05020,Prion disease,237,0.363807681561223,1.46298365096849,0.0144905563465075,0.21955011755409,0.197540730253918,2598,"tags=22%, list=15%, signal=19%",1388/203068/10963/5690/7388/516/5688/3312/27089/5600/10105/5682/90550/4535/3303/4538/4696/5709/4712/1327/522/7277/1340/5687/5718/1965/5879/5704/468/5708/1457/5601/29796/6390/4726/2932/9586/291/4701/1537/9377/5603/6300/5705/10382/7417/7386/5694/778/836/774/1349/6263,0.380730400722792
hsa04310,Wnt signaling pathway,154,-0.37794092354622,-1.4624062679325,0.00823108654237332,0.152491708574495,0.137204770396226,3386,"tags=28%, list=20%, signal=22%",9350/324/7089/3725/1488/84445/6907/8325/5332/4773/8326/2239/5530/23236/5602/59343/147495/7480/5599/25776/166336/8945/6422/2487/5578/5330/817/7474/4163/7482/9620/1952/4007/144165/5176/1499/5582/57216/55366/1460/7855/81839/8323,0.380730400722792
hsa04814,Motor proteins,162,-0.38084767009324,-1.46046764620249,0.00570487393125028,0.125507226487506,0.112925419711414,3478,"tags=28%, list=21%, signal=23%",53904/55083/4646/4643/83544/4647/26153/374654/9371/124602/23303/4637/140465/23046/27175/3797/10627/63971/79819/126820/7802/51626/57644/1770/8701/1783/6993/83657/10540/1768/57576/55605/84790/1781/4649/1639/64147/3801/79659/3831/201625/55614/347240/56171/399687/200132,0.407017918923954
hsa05322,Systemic lupus erythematosus,70,-0.4258374205192,-1.44791003303912,0.0332912756530298,0.289155644169853,0.260168465144558,3475,"tags=30%, list=21%, signal=24%",8353/8355/128312/6737/55766/715/2904/716/8344/8363/730/8334/92815/333932/126961/2903/121504/720/110384692/721/3115,0.321775918075361
hsa00190,Oxidative phosphorylation,121,0.386159583220095,1.44135205796638,0.0300002377255837,0.289155644169853,0.260168465144558,4992,"tags=40%, list=30%, signal=29%",7388/516/27089/5464/4535/245973/4538/4696/4712/1327/522/1340/521/533/29796/6390/4726/10632/1352/4701/1537/9377/155066/7386/1349/6389/4513/506/90423/4508/4706/4700/6392/4702/527/4714/54539/4728/4519/4715/6391/7385/4536/27068/55967/9114/4512/4716/23545,0.352487857583619
hsa04517,IgSF CAM signaling,265,-0.352519993249871,-1.4393263922396,0.00212049229576357,0.0678557534644343,0.0610533724173105,3922,"tags=32%, list=23%, signal=25%",145581/9353/23380/5170/5058/94030/9693/9901/219699/3791/25/9788/90249/81928/3736/114798/5802/57689/3739/4067/1272/8777/5803/340156/10093/4916/2036/2534/80059/4684/4637/140465/23136/10627/22999/23705/58494/342035/5602/56924/106821730/9564/5599/5819/22865/3383/57555/5921/26047/4359/6334/2308/139065/4301/6585/5578/84790/57863/6091/3785/351/288/7430/8500/57522/253559/2260/208/51678/1499/5582/5789/4478/4897/4685/150084/6711/3690/5376/9423/9863/5063/287/79827/25945,0.431707695803346
hsa04820,Cytoskeleton in muscle cells,190,-0.366076970639779,-1.43216549927974,0.00782365353072996,0.152491708574495,0.137204770396226,2243,"tags=20%, list=13%, signal=18%",4604/7094/1301/84665/8516/7273/1287/3691/1634/85301/57644/10529/3655/6443/91977/481/3908/8082/8910/23345/3685/288/6383/25777/2318/1674/1756/6445/272/3695/29766/255631/6711/3690/83660/287/1302/6641,0.380730400722792
hsa04142,Lysosome biogenesis,234,-0.352638075067395,-1.42434796345274,0.00421852183862812,0.0989946458131398,0.089070663423069,2717,"tags=22%, list=16%, signal=19%",6609/10325/3920/2588/27074/411/2519/1497/23553/54785/26088/79641/8905/1203/162/9179/1200/11154/4126/9894/5476/53/1173/534/1519/55014/120103/23312/6448/23461/175/9516/3425/8673/410/5660/3073/23335/3373/3916/114879/256471/4669/3074/1509/1515/7098/64798/138050/10577/2720/2629,0.407017918923954
hsa05012,Parkinson disease,244,0.34091275443608,1.39518469213545,0.0205724871280796,0.258625552467287,0.232698943939869,2626,"tags=22%, list=16%, signal=19%",1616/4137/203068/5690/7388/516/5688/27089/10105/5682/90550/5413/4535/51465/7295/64116/29985/4538/4696/7332/5709/4712/1327/522/7277/1340/5687/5718/1965/5704/468/7157/7494/5708/5601/29796/6390/6571/4726/291/4701/1537/9377/7327/5705/10382/7417/7386/5694/836/1349/6263/7311,0.352487857583619
hsa05166,Human T-cell leukemia virus 1 infection,189,0.346555636228127,1.38397033225263,0.0410947947255369,0.327347935555333,0.294532068381979,2548,"tags=21%, list=15%, signal=18%",3105/1388/5902/8881/109/9184/1026/1111/196883/25847/3106/4775/8295/7048/8061/2224/898/468/7157/2002/3561/5601/4088/4790/4893/9586/291/1019/1871/4488/5901/7417/51529/5423/4085/9134/1870/23373/7514/5728,0.321775918075361
hsa05164,Influenza A,122,-0.370164910595319,-1.37943978139129,0.0378961303241247,0.310219485443998,0.279120705451248,1985,"tags=17%, list=12%, signal=15%",10379/79671/3383/6773/64135/5578/7099/10241/9641/8106/7132/208/6347/5610/7098/841/9021/8517/3665/6041/3115,0.321775918075361
hsa04360,Axon guidance,174,-0.344595818833713,-1.3501291783843,0.0325106269411366,0.289155644169853,0.260168465144558,3920,"tags=30%, list=23%, signal=24%",9353/23380/5170/5058/10512/1947/54961/6237/9901/7976/219699/25/5364/90249/4756/2043/27289/57689/10501/6469/4773/64101/84628/285220/2534/3611/22854/56896/10627/5530/2051/56924/106821730/1946/151449/5921/6585/5578/6091/817/7474/7869/10371/9037/57522/54437/59277/1949/2770/7223/9423/5063/7220,0.321775918075361
hsa05014,Amyotrophic lateral sclerosis,337,0.319578577746579,1.34896621516997,0.017329129695704,0.2346097558803,0.211090674956573,2555,"tags=22%, list=15%, signal=19%",1616/203068/5690/7388/516/10280/29107/5688/27089/55706/60673/9217/55567/9631/348995/5600/5682/90550/4535/6432/4842/4538/4696/9542/10189/5709/196385/10452/4712/1327/4686/522/7277/847/1340/5687/5718/1965/5879/10718/2521/5704/468/7157/4744/7494/29979/5708/9688/9972/29796/220988/6390/4726/9818/55062/11273/4701/1537/57122/9377/100101267/5603/7133/6300/5705/10382/5606/81929/7386/23511/5694/836/129401/1349,0.352487857583619
hsa05168,Herpes simplex virus 1 infection,140,-0.355290917022789,-1.3479248771293,0.0310255429566978,0.289155644169853,0.260168465144558,1548,"tags=16%, list=9%, signal=15%",598/6773/64135/2923/9641/567/7188/7132/208/6347/340061/5610/7098/6430/3690/841/9021/8517/3665/6891/55080/6041/3115,0.352487857583619
hsa04081,Hormone signaling,135,-0.348423205337348,-1.34015026999057,0.0436724235971297,0.327347935555333,0.294532068381979,2462,"tags=23%, list=15%, signal=20%",3667/6752/23236/5618/1395/147/2778/268/2852/2791/112/5021/5330/6567/154/1813/10267/3685/2847/3953/108/2057/54331/9630/2770/2696/3690/6774/59345/4882/53919,0.321775918075361
hsa05170,Human immunodeficiency virus 1 infection,179,-0.329241005956707,-1.28489718498547,0.0461538461538462,0.327347935555333,0.294532068381979,2409,"tags=23%, list=14%, signal=20%",3661/2185/5530/842/5602/6890/56924/106821730/3107/8905/162/5609/2791/5599/8945/598/200316/5578/2923/7099/85363/91860/805/8737/472/567/25939/7188/7132/54331/208/340061/5582/2770/841/920/5063/59345/8517/6891/55080,0.276500599254472
