Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000148225,310.305263848405,0.431737859198621,0.142970503526117,3.01976875334816,0.00252967747832566,0.136032309715975
ENSG00000148229,2505.17412873668,0.0911810076032603,0.140156651451462,0.650564968975716,0.515327349904679,0.869461534177277
ENSG00000148248,1571.87148298116,0.0218913303708752,0.0903251610834915,0.242361376478921,0.808500159424655,0.957174469728629
ENSG00000148288,10.6746066482069,0.129766431361353,0.373694568958776,0.347252655351456,0.728401515786156,
ENSG00000148290,69.5278008140051,0.102239191152306,0.144962973278802,0.705277967468795,0.480637268918241,0.856245733567134
ENSG00000148291,221.801076237968,0.0708498581261374,0.140026213974069,0.50597567494939,0.612873726170313,0.906407383833434
ENSG00000148296,779.737110535781,0.00231357895826092,0.142794055439742,0.0162022077959488,0.987073074129031,0.997575919328142
ENSG00000148297,232.813798091349,-0.145432770502688,0.132617414934076,-1.0966340323779,0.272801404247224,0.748303542300434
ENSG00000148300,410.575837992378,0.199447821285373,0.14790946303226,1.34844530699075,0.177515200053565,0.665747447038061
ENSG00000148303,6761.2473292049,0.265868614942237,0.176035197570781,1.51031508818193,0.130963043542674,0.61546759813925
ENSG00000148308,884.940004127958,-0.0735830248769089,0.0999717212079711,-0.736038391535084,0.461707334089449,0.847191978113243
ENSG00000148331,586.507020896891,0.181463489056118,0.13791017578001,1.31580927969799,0.188238063858112,0.674235991037424
ENSG00000148334,558.253057368868,0.226896849334675,0.221313881828979,1.02522646776405,0.305256342291946,0.773807104896354
ENSG00000148335,143.493239998516,0.237987982798432,0.124994845996169,1.90398236744678,0.0569124806322326,0.470657522860159
ENSG00000148337,2187.49131840303,0.11246537673157,0.113212818422175,0.993397905811181,0.320516081749307,0.781588757146475
ENSG00000148339,968.817111364849,-0.025386839785021,0.133359243485896,-0.190364305626149,0.849023666177163,0.9659764486093
ENSG00000148341,465.210611362841,-0.234495575077419,0.165406802636656,-1.41769003051542,0.15628128200577,0.640044456923773
ENSG00000148343,255.875997272577,-0.149963198253159,0.164418800442299,-0.912080600574552,0.361726289680758,0.803677642387613
ENSG00000148344,46.6266711393776,0.477914418354809,0.42501125525074,1.12447473437582,0.260811683078329,0.738587572229579
ENSG00000148356,378.386686435792,0.0883374708693691,0.110605003586254,0.798675177479471,0.424478783634826,0.832978979795927
ENSG00000148357,35.2628583610407,0.768898491970491,0.604218476609857,1.27255044613104,0.203177612377667,0.688877238626175
ENSG00000148358,2739.45796913016,-0.063443136575624,0.113849285380075,-0.557255465977016,0.577352898216106,0.898179600686361
ENSG00000148362,89.7019102117442,0.190816430049104,0.227380528507287,0.839194241045089,0.401360318469078,0.822874612882281
ENSG00000148384,215.270544179357,0.108335791051456,0.139269362339454,0.777886745739524,0.436635782693933,0.838173028565913
ENSG00000148396,1393.06035406881,0.156941972779117,0.136636088743843,1.14861289006408,0.250715639494386,0.732885339895137
ENSG00000148399,649.992150750009,0.114636617717739,0.10747753423829,1.06661004581271,0.286147962255728,0.759063157361002
ENSG00000148400,1610.4969415207,0.484068608571025,0.349172908108839,1.38632922924289,0.1656463955453,0.650599018773538
ENSG00000148408,485.263145489992,0.0458940263434574,0.308990724869431,0.148528815429171,0.881925446731166,0.974602976169797
ENSG00000148411,1855.52317251875,0.287888558479184,0.260763685194662,1.10402090024258,0.269584071519954,0.745523370199206
ENSG00000148426,25.0318409092896,0.49096195056999,0.456012658537642,1.07664105672949,0.281640654638581,0.755864055297287
ENSG00000148429,2697.21361051257,0.0456852356332466,0.0893726812105859,0.511176737840056,0.60922730589574,0.905763114157592
ENSG00000148444,1156.4578019169,-0.00113305642374451,0.148826925754202,-0.00761324886610794,0.993925564952859,0.998334742271751
ENSG00000148450,488.427832174279,-0.0577197604245295,0.124384598798995,-0.464042662691741,0.642617180020249,0.916832105218021
ENSG00000148459,606.69586548594,0.227942790551727,0.151415412595899,1.50541339645566,0.132217827022391,0.617126242986126
ENSG00000148468,1652.96514956291,0.247591015128049,0.130387475911373,1.89888647968262,0.0575794033784371,0.472781279461254
ENSG00000148481,1843.47173643249,-0.0671548215015088,0.0759846198851375,-0.883794925907686,0.376806925986289,0.810952888529496
ENSG00000148482,100.980109481355,-0.198610738303997,0.689920670571304,-0.287874746729263,0.7734426181997,0.948155407040892
ENSG00000148483,93.2206262988691,0.145296919779757,0.154876602483592,0.938146352966071,0.348169203484779,0.794744737429708
ENSG00000148484,3090.09548971912,-0.101142133347067,0.199065134243303,-0.508085626001427,0.611393295234236,0.906348789031009
ENSG00000148488,38.6705707969562,0.492598536992898,0.465871874867654,1.0573691256482,0.290343156437249,0.762502588407419
ENSG00000148498,3886.62624647688,-0.112638077893389,0.114182937465636,-0.986470311532207,0.323902376888888,0.782767583373769
ENSG00000148513,17.0495856198331,-0.324936783193867,0.557619832683921,-0.582720994032601,0.560081137988325,0.889602678340087
ENSG00000148516,11643.1923590209,-0.0606726257464464,0.119796506398649,-0.506464066193593,0.61253090937643,0.906407383833434
ENSG00000148541,1607.37223216129,0.0453229439169356,0.292172850642931,0.155123735204013,0.876723770688576,0.973861645913236
ENSG00000148572,931.71425500171,-0.159267143116372,0.125821771204628,-1.2658154593719,0.205579159014756,0.691302694199309
ENSG00000148584,62.7866872849369,0.208197170099463,0.26029666041322,0.799845721297193,0.423800189156786,0.832978979795927
ENSG00000148600,195.73161163178,1.0135059783054,0.379147133396736,2.673120509248,0.00751492489071284,0.213469759567333
ENSG00000148604,115.957972316933,0.343262589052888,0.196155177869382,1.74995425958862,0.0801262067636411,0.529489026705881
ENSG00000148606,2002.50624629743,0.097535572393518,0.0740854844669023,1.31652742902818,0.187997078392557,0.673964092595745
ENSG00000148634,2773.7943825348,0.0434567259106067,0.0926484964843189,0.469049445588811,0.639034293405726,0.915521064380299
ENSG00000148655,40.3992922014076,-0.229741732437744,0.335972177381401,-0.683811779381176,0.494094027395779,0.86178391185465
ENSG00000148660,1383.91039038933,0.02439522831726,0.159874709225639,0.152589664965895,0.878721875713434,0.97422496531247
ENSG00000148672,7416.06129561186,0.161403448315926,0.143935869439258,1.12135667741972,0.26213606906947,0.739994492657649
ENSG00000148677,4123.40272986855,1.82030243673986,0.814903732459875,2.23376377384489,0.025498620316728,0.354349784353311
ENSG00000148680,19.5457313982781,-0.79471068590504,0.433004988915382,-1.83533840544351,0.0664555639312705,0.501408038323284
ENSG00000148688,1243.29457910004,-0.0537147380343678,0.0822153236443112,-0.653342170940715,0.513535711220062,0.868385480592609
